date,pH_Song_SG,pH_vao_nha_may,pH_dau_be_tron,pH_dau_be_lang,pH_sau_be_lang,pH_dau_be_chua_moi,pH_dau_be_chua_cu,pH_ra_nha_may,Clo_vao_nha_may,Clo_dau_be_tron,Clo_dau_be_chua_moi,Clo_dau_be_chua_cu,Clo_ra_nha_may,Doduc_vao_nha_may,Doduc_sau_lang,Doduc_sau_loc,Doduc_dau_be_chua_moi,Doduc_dau_be_chua_cu,Doduc_ra_nha_may,Mn_vao_nha_may,Mn_sau_lang,Mn_sau_loc,Mn_ra_nha_may,Fe_vao_nha_may,Fe_ra_nha_may,Mau_vao_nha_may_BK,Mau_vao_nha_may_thuc,Mau_ra_nha_may,Man_ra_nha_may,SS_vao_nha_may,SS_sau_lang,SS_ra_nha_may,Dodan_vao_nha_may,Dodan_ra_nha_may,DO_vao_nha_may,DO_ra_nha_may,NH3_song_sai_gon,NH3_vao_nha_may,NH3_sau_loc,NH3_ra_nha_may,F_dau_be_chua_moi,F_ra_nha_may,Thetich_Jartest_PAC,Nongdo_Jartest_PAC,Man_song_saigon,q_pH,q_DO,q_NH3,q_Doduc,q_TSS,q_Fe,q_Mn,OT
2018-07-01,5.664166666666667,6.983333333333335,6.5666666666666655,6.383333333333336,6.258333333333332,6.220833333333331,8.220833333333333,7.845833333333332,0.06,1.2958333333333334,0.5708333333333334,0.5083333333333332,0.9916666666666666,69.125,10.795833333333334,0.1887499999999999,0.2520833333333333,0.6812499999999999,0.3866666666666667,135.33333333333334,37.16666666666666,19.33333333333333,7.666666666666667,1.29,0.04,443.75,11.5,0.0,15.0,59.25,8.25,0.0,90.0,106.0,4.5,7.3,0.2985714285714286,0.1433333333333333,0.0,0.0,0.5366666666666667,0.4883333333333333,28.0,33.712,24.375,100.0,70,80,20,50,40,40,57.142857142857146
2018-07-02,5.680000000000001,7.083333333333335,6.641666666666666,6.412500000000001,6.308333333333335,6.275,8.345833333333335,7.9125,0.0604166666666667,1.1,0.4208333333333335,0.4750000000000001,0.9791666666666664,65.95833333333333,10.224999999999998,0.2170833333333333,0.31875,0.66375,0.4470833333333333,125.66666666666669,33.333333333333336,15.166666666666666,6.333333333333333,1.16,0.04,388.0,10.0,0.0,15.0,44.75,8.25,0.0,96.0,99.0,4.6,7.4,0.32625,0.1975,0.0,0.0,0.4083333333333334,0.4014285714285714,29.666666666666668,35.71866666666667,24.416666666666668,100.0,70,80,20,70,40,40,60.0
2018-07-03,5.710833333333333,7.049999999999998,6.654166666666668,6.437500000000003,6.333333333333333,6.291666666666667,8.14583333333333,7.866666666666667,0.0470833333333333,1.1250000000000002,0.5458333333333333,0.525,1.0041666666666669,64.875,8.379166666666668,0.1120833333333333,0.2604166666666667,0.4104166666666666,0.3158333333333333,125.33333333333331,38.0,21.166666666666668,6.666666666666667,1.19,0.02,358.25,9.5,0.25,15.0,44.75,5.0,0.0,101.0,109.0,3.9,7.3,0.3171428571428571,0.235,0.0,0.0,0.4533333333333333,0.4983333333333333,28.0,33.712,25.875,100.0,40,80,20,70,40,40,55.714285714285715
2018-07-04,5.725416666666667,6.970833333333334,6.579166666666666,6.383333333333336,6.304166666666664,6.233333333333331,8.145833333333334,7.745833333333334,0.0931818181818182,1.3125,0.5333333333333332,0.4666666666666666,1.0041666666666669,62.958333333333336,10.216666666666663,0.10125,0.22125,0.4825000000000001,0.3429166666666667,127.33333333333331,39.333333333333336,18.83333333333333,8.166666666666666,1.1,0.02,386.75,13.25,0.0,15.0,53.75,6.75,0.0,114.0,112.0,3.5,7.3,0.3299999999999999,0.2076923076923077,0.0,0.0,0.4016666666666666,0.4516666666666666,28.0,33.712,28.416666666666668,100.0,40,80,20,50,40,40,52.857142857142854
2018-07-05,5.7179166666666665,6.937500000000003,6.55,6.362500000000002,6.250000000000001,6.270833333333331,8.233333333333334,7.845833333333332,0.0645833333333333,1.2625000000000002,0.5333333333333333,0.4791666666666668,0.9666666666666668,59.16666666666666,9.495833333333334,0.1362499999999999,0.305,0.5904166666666666,0.3496666666666666,121.66666666666669,35.166666666666664,17.833333333333332,6.833333333333333,0.93,0.02,388.75,10.75,0.0,15.0,51.0,6.0,0.0,125.0,111.0,3.0,7.1,0.2357142857142857,0.1983333333333333,0.0,0.0,0.4016666666666666,0.3599999999999999,28.0,33.712,30.291666666666668,100.0,40,80,20,50,60,40,55.714285714285715
2018-07-06,5.68125,6.900000000000001,6.454166666666665,6.287500000000002,6.229166666666667,6.258333333333333,8.154166666666669,7.737499999999998,0.08375,1.2833333333333334,0.5875,0.5541666666666666,1.0125000000000002,51.875,9.45,0.1070833333333333,0.17875,0.5824999999999999,0.2891666666666667,114.83333333333331,31.0,17.166666666666668,6.333333333333333,0.91,0.02,370.0,7.25,0.0,15.0,49.25,5.75,0.0,129.0,110.0,2.6,6.7,0.4718181818181818,0.1992307692307692,0.0,0.0,0.4133333333333333,0.52,27.916666666666668,33.61166666666666,32.666666666666664,100.0,40,80,20,70,60,40,58.57142857142857
2018-07-07,5.769583333333333,6.954166666666666,6.400000000000001,6.204166666666666,6.204166666666668,6.254166666666667,8.045833333333336,7.741666666666666,0.0620833333333333,1.1375,0.6208333333333332,0.5166666666666666,1.0125,47.75,6.070833333333333,0.1125,0.1937499999999999,0.5945833333333334,0.3516666666666667,112.83333333333331,36.5,25.0,10.166666666666666,0.92,0.02,331.75,6.5,0.0,16.0,48.5,4.0,0.0,142.0,120.0,2.7,7.2,0.667,0.351,0.0,0.0,0.4200000000000001,0.5766666666666667,26.166666666666668,31.50466666666665,37.833333333333336,100.0,40,60,40,70,60,40,58.57142857142857
2018-07-08,5.725833333333334,6.95,6.491666666666666,6.233333333333333,6.108333333333331,6.029166666666666,8.020833333333334,7.704166666666665,0.05375,1.3333333333333333,0.6333333333333332,0.4208333333333335,0.9583333333333336,48.29166666666666,6.304166666666668,0.1245833333333333,0.1849999999999999,0.76125,0.3129166666666667,117.66666666666669,39.16666666666666,31.5,8.666666666666666,1.08,0.01,347.75,7.5,0.0,16.0,48.5,3.5,0.0,140.0,124.0,2.7,7.2,0.7100000000000001,0.3673333333333333,0.0,0.0,0.4116666666666666,0.48,25.33333333333333,30.50133333333333,37.625,100.0,40,60,40,70,40,40,55.714285714285715
2018-07-09,5.6325,6.925000000000002,6.437500000000001,6.224999999999999,6.116666666666667,6.0875,8.054166666666665,7.666666666666665,0.0608333333333333,1.3083333333333331,0.575,0.5416666666666667,1.0458333333333336,57.333333333333336,7.137500000000003,0.21625,0.2320833333333334,0.8270833333333335,0.4091666666666667,120.16666666666669,41.333333333333336,28.33333333333333,10.5,0.84,0.03,351.5,7.25,0.0,17.0,45.25,3.75,0.0,132.0,133.0,2.9,7.4,0.7207142857142859,0.2892307692307692,0.0,0.0,0.3566666666666667,0.4216666666666666,26.25,31.604999999999983,34.708333333333336,100.0,40,80,20,70,60,40,58.57142857142857
2018-07-10,5.522083333333334,6.925000000000001,6.516666666666665,6.304166666666668,6.337500000000002,6.187500000000003,8.158333333333335,7.566666666666666,0.0875,1.0008333333333332,0.5958333333333333,0.5541666666666666,1.0083333333333333,63.625,7.895833333333333,0.2324999999999999,0.3675,0.7287500000000001,0.4075,136.0,36.333333333333336,24.33333333333333,10.166666666666666,0.85,0.02,355.25,9.0,0.0,15.0,43.0,6.5,0.0,124.0,115.0,3.0,7.2,0.4236363636363636,0.3216666666666666,0.0,0.0,0.3783333333333333,0.42,26.75,32.20699999999999,30.83333333333333,100.0,40,60,20,70,60,40,55.714285714285715
2018-07-11,5.620416666666667,6.8500000000000005,6.445833333333336,6.220833333333332,6.062499999999999,6.025,8.141666666666667,7.683333333333334,0.0458333333333333,1.2583333333333333,0.6333333333333333,0.5416666666666665,1.0375,74.08333333333333,4.9,0.30625,0.29375,0.6483333333333334,0.4270833333333333,154.0,43.66666666666666,35.666666666666664,12.666666666666666,0.74,0.03,448.75,10.0,0.0,18.0,53.5,4.75,0.0,123.0,133.0,3.7,7.5,0.6177777777777779,0.5804761904761906,0.0,0.0,0.4183333333333333,0.5316666666666667,28.83333333333333,34.71533333333333,34.0,100.0,40,40,20,50,60,40,50.0
2018-07-12,5.485416666666668,6.887500000000002,6.450000000000002,6.1875,6.108333333333331,6.099999999999998,8.020833333333334,7.583333333333333,0.0369565217391304,1.2875000000000003,0.6291666666666665,0.4916666666666666,1.0333333333333334,88.41666666666667,7.020833333333333,0.2866666666666667,0.3616666666666667,0.61625,0.3975,173.83333333333334,44.833333333333336,31.666666666666668,11.166666666666666,1.4,0.03,575.25,12.5,0.25,16.0,82.0,6.5,0.25,126.0,124.0,3.7,7.6,0.477,0.435625,0.0,0.0,0.485,0.46,29.83333333333333,35.919333333333334,29.75,100.0,40,60,20,50,40,40,50.0
2018-07-13,5.4675,6.916666666666668,6.475000000000001,6.241666666666668,6.108333333333332,6.083333333333332,8.241666666666669,7.829166666666666,0.0766666666666666,1.3041666666666665,0.6333333333333332,0.5208333333333334,0.9916666666666668,92.33333333333331,6.783333333333331,0.42625,0.52125,0.6616666666666665,0.47875,202.33333333333331,44.333333333333336,30.166666666666668,12.5,1.67,0.03,649.0,11.5,0.0,19.0,87.75,5.5,0.0,104.0,115.0,3.7,7.4,0.4249999999999999,0.3083333333333334,0.0,0.0,0.5083333333333333,0.49,30.0,36.12,28.95833333333333,100.0,40,60,20,50,40,40,50.0
2018-07-14,5.452916666666666,6.929166666666667,6.466666666666666,6.208333333333336,6.087499999999999,6.129166666666664,8.049999999999999,7.620833333333331,0.0695833333333333,1.3125,0.7250000000000001,0.5624999999999998,0.9999999999999996,90.29166666666669,8.179166666666665,0.3466666666666667,0.5741666666666667,0.7862500000000002,0.535,171.0,36.333333333333336,23.83333333333333,12.0,1.37,0.04,574.0,14.0,0.0,15.0,78.75,6.75,0.0,91.0,125.0,3.3,7.2,0.4366666666666667,0.3254545454545454,0.0,0.0,0.505,0.5399999999999999,30.0,36.12,27.83333333333333,100.0,40,60,20,50,40,40,50.0
2018-07-15,5.4975,6.895833333333335,6.549999999999998,6.275000000000002,6.204166666666667,6.175000000000001,8.116666666666665,7.779166666666666,0.0595833333333333,1.1458333333333337,0.5416666666666666,0.5083333333333332,0.9708333333333332,81.33333333333333,5.320833333333333,0.5345833333333334,0.5108333333333334,0.7758333333333334,0.5395833333333334,153.66666666666666,35.5,27.0,10.0,1.27,0.04,509.75,13.0,0.0,15.0,65.5,4.75,0.0,99.0,112.0,3.4,7.4,0.3328571428571428,0.305,0.0,0.0,0.4866666666666666,0.3833333333333333,29.33333333333333,35.31733333333333,28.166666666666668,100.0,40,60,20,50,40,40,50.0
2018-07-16,5.4925,6.958333333333336,6.583333333333333,6.387500000000003,6.239583333333333,6.241666666666666,8.095833333333337,7.754166666666667,0.06,1.1583333333333334,0.6208333333333332,0.5666666666666665,1.0041666666666669,82.29166666666667,5.733333333333333,0.4170833333333333,0.4495833333333333,0.7541666666666668,0.5008333333333334,157.16666666666666,37.66666666666666,25.5,9.333333333333334,1.43,0.02,509.25,11.0,0.0,15.0,69.0,4.25,0.0,101.0,113.0,3.7,7.5,0.3171428571428571,0.26,0.0,0.0,0.4466666666666666,0.4949999999999999,28.0,33.712,28.416666666666668,100.0,40,80,20,50,40,40,52.857142857142854
2018-07-17,5.43,7.016666666666666,6.516666666666667,6.329166666666666,6.195833333333333,6.141666666666665,8.250000000000002,7.893333333333334,0.0579166666666667,1.2875,0.5458333333333333,0.4791666666666667,1.0,80.08333333333333,5.954166666666666,0.41875,0.3829166666666666,0.8033333333333333,0.4325000000000001,160.5,38.66666666666666,27.33333333333333,8.5,1.4,0.04,551.0,11.25,0.0,19.0,65.0,4.25,0.0,112.0,114.0,4.4,7.7,0.3114285714285714,0.2958333333333333,0.0,0.0,0.495,0.475,28.0,33.712,28.875,100.0,70,80,20,50,40,40,57.142857142857146
2018-07-18,5.36,7.0,6.5,6.337500000000001,6.195833333333334,6.133333333333332,8.116666666666667,7.791666666666668,0.07875,1.1416666666666668,0.5041666666666667,0.4791666666666666,1.0125,76.58333333333333,7.395833333333333,0.3491666666666667,0.4279166666666666,0.8729166666666668,0.48625,154.0,39.0,29.5,9.833333333333334,1.33,0.03,518.5,8.5,0.0,15.0,69.5,7.25,0.0,109.0,118.0,3.6,7.1,0.4214285714285714,0.4030769230769229,0.0,0.0,0.52,0.5883333333333334,28.58333333333333,34.41433333333333,30.666666666666668,100.0,40,60,20,50,40,40,50.0
2018-07-19,5.421250000000001,6.987500000000001,6.533333333333334,6.324999999999998,6.149999999999999,6.074999999999999,8.104166666666668,7.824999999999999,0.0533333333333333,1.2791666666666666,0.4624999999999999,0.4166666666666667,0.9916666666666668,76.54166666666667,7.133333333333333,0.5179166666666668,0.5529166666666666,1.0370833333333331,0.5683333333333334,150.83333333333334,34.333333333333336,26.166666666666668,7.333333333333333,1.33,0.01,526.5,10.75,0.0,16.0,74.75,5.5,0.0,109.0,116.0,3.8,6.9,0.43,0.3569230769230769,0.0,0.0,0.42,0.5599999999999999,29.416666666666668,35.41766666666667,29.916666666666668,100.0,40,60,20,50,40,40,50.0
2018-07-20,5.436250000000001,6.854166666666669,6.470833333333334,6.249999999999997,6.158333333333334,6.095833333333331,8.1125,7.75833333333333,0.0504166666666666,1.3099999999999998,0.4875,0.4166666666666667,0.9791666666666664,73.0,7.441666666666666,0.32375,0.4670833333333333,0.8949999999999999,0.5045833333333334,150.83333333333334,42.333333333333336,29.5,9.5,1.31,0.02,488.75,12.75,0.0,16.0,56.75,6.25,0.25,110.0,123.0,3.6,7.1,0.42,0.3283333333333333,0.0,0.0,0.485,0.4999999999999999,30.0,36.12,30.45833333333333,100.0,40,60,20,50,40,40,50.0
2018-07-21,5.464166666666666,6.850000000000002,6.383333333333336,6.149999999999999,6.104166666666664,6.062499999999999,8.041666666666666,7.524999999999999,0.0595833333333333,1.1041666666666667,0.5291666666666667,0.4791666666666667,0.9791666666666666,68.58333333333333,6.616666666666666,0.4304166666666666,0.4854166666666664,0.9250000000000002,0.4733333333333334,143.83333333333334,40.5,31.0,11.333333333333334,1.25,0.04,457.5,10.0,0.0,20.0,54.75,5.25,0.0,119.0,125.0,3.9,7.5,0.4757142857142857,0.3357142857142857,0.0,0.0,0.4333333333333333,0.4666666666666666,29.83333333333333,35.919333333333334,31.5,100.0,40,60,20,50,40,40,50.0
2018-07-22,5.487916666666667,6.954166666666667,6.439166666666669,6.270833333333336,6.133333333333332,6.070833333333333,8.095833333333333,7.575,0.05375,1.0333333333333334,0.4666666666666666,0.3625,0.9875,63.958333333333336,6.354166666666665,0.4370833333333334,0.5312500000000001,0.9108333333333332,0.53625,142.33333333333334,42.16666666666666,34.166666666666664,9.833333333333334,1.26,0.02,449.5,10.25,0.0,14.0,50.5,7.25,0.0,119.0,130.0,2.8,6.4,0.4642857142857143,0.31,0.0,0.0,0.5166666666666666,0.495,27.25,32.80899999999998,32.208333333333336,100.0,40,60,20,50,40,40,50.0
2018-07-23,5.510416666666665,6.908333333333335,6.420833333333334,6.241666666666666,6.087499999999999,6.045833333333332,8.058333333333334,7.595833333333332,0.0495833333333333,1.1875,0.4416666666666667,0.3999999999999999,0.9833333333333336,62.375,5.9125000000000005,0.4825000000000001,0.4733333333333333,0.7522916666666667,0.4854166666666668,147.83333333333334,45.5,38.0,11.333333333333334,1.24,0.0,400.25,9.5,0.0,15.0,53.25,5.5,0.0,118.0,125.0,2.9,7.4,0.5814285714285715,0.353076923076923,0.0,0.0,0.58,0.5383333333333334,27.666666666666668,33.310666666666656,33.333333333333336,100.0,40,60,20,50,40,40,50.0
2018-07-24,5.609166666666667,6.925000000000001,6.425000000000001,6.262499999999998,6.116666666666666,6.020833333333332,8.125,7.683333333333334,0.0595833333333333,1.0791666666666668,0.5708333333333333,0.4041666666666668,1.0250000000000004,62.083333333333336,5.304166666666666,0.5083333333333334,0.39125,0.7895833333333333,0.4895833333333332,144.33333333333334,43.5,36.0,11.666666666666666,1.27,0.01,392.75,8.25,0.0,16.0,45.5,2.5,0.0,126.0,143.0,2.93,7.3,0.55375,0.3978571428571428,0.0,0.0,0.4899999999999999,0.6033333333333334,28.0,33.712,35.416666666666664,100.0,40,60,20,70,40,40,52.857142857142854
2018-07-25,5.667083333333334,6.911666666666669,6.4625,6.233333333333335,6.124999999999997,6.037499999999998,8.154166666666665,7.608333333333331,0.0745833333333333,1.1749999999999998,0.6374999999999998,0.4791666666666666,0.9708333333333335,58.25,5.349999999999999,0.2674999999999999,0.3916666666666666,0.6616666666666665,0.425,147.83333333333334,48.66666666666666,41.66666666666666,14.5,1.33,0.03,391.75,8.5,0.0,23.0,45.0,3.25,0.0,138.0,145.0,2.9,6.7,0.7633333333333332,0.4023076923076922,0.0,0.0,0.435,0.4933333333333333,26.666666666666668,32.10666666666665,37.833333333333336,100.0,40,60,20,70,40,40,52.857142857142854
2018-07-26,5.732916666666668,6.925000000000002,6.379166666666667,6.149999999999999,6.108333333333331,6.029166666666665,8.183333333333334,7.637499999999998,0.0604166666666666,1.2125,0.6541666666666665,0.4999999999999999,1.0375000000000003,58.375,5.108333333333333,0.1804166666666666,0.2345833333333333,0.6325,0.4070833333333333,158.0,53.16666666666666,45.5,12.0,1.33,0.05,390.5,10.0,0.0,20.0,54.5,4.5,0.0,139.0,141.0,2.6,7.1,0.7616666666666667,0.436875,0.0,0.0,0.4366666666666666,0.5533333333333333,26.58333333333333,32.00633333333332,39.41666666666666,100.0,40,60,20,50,40,40,50.0
2018-07-27,5.752916666666667,6.920833333333335,6.425000000000002,6.204166666666668,6.129166666666663,6.099999999999999,8.250000000000002,7.816666666666666,0.0620833333333333,0.9833333333333336,0.5374999999999999,0.4208333333333334,1.0125000000000002,55.5,4.991666666666666,0.1933333333333333,0.3004166666666666,0.6858333333333334,0.4333333333333334,145.83333333333334,56.5,50.833333333333336,13.0,1.52,0.02,407.0,10.666666666666666,0.0,18.0,56.0,5.666666666666667,0.0,127.0,133.0,3.7,6.7,0.6518181818181819,0.4158823529411763,0.0,0.0,0.3866666666666666,0.5016666666666666,25.5,30.701999999999988,40.91666666666666,100.0,40,60,20,50,40,40,50.0
2018-07-28,5.757083333333333,6.908333333333336,6.404166666666669,6.24583333333333,6.099999999999998,6.045833333333333,8.129166666666666,7.716666666666668,0.05625,1.095833333333333,0.6291666666666668,0.4666666666666668,0.9958333333333332,57.833333333333336,5.133333333333332,0.2058333333333333,0.28875,0.7695833333333332,0.405,160.0,58.0,49.16666666666666,14.833333333333334,1.36,0.03,396.75,8.5,0.0,17.0,52.5,5.5,0.0,126.0,137.0,3.7,7.1,0.665,0.4258333333333333,0.0,0.0,0.4283333333333334,0.435,25.25,30.400999999999986,41.708333333333336,100.0,40,60,20,50,40,40,50.0
2018-07-29,5.759166666666666,6.825000000000002,6.391666666666668,6.204166666666669,6.058333333333333,6.024999999999999,8.183333333333334,7.766666666666667,0.0525,1.275,0.6124999999999999,0.4791666666666669,0.9874999999999996,57.29166666666666,5.249999999999999,0.1466666666666667,0.2791666666666666,0.5845833333333332,0.38375,169.83333333333334,56.0,48.833333333333336,13.833333333333334,1.39,0.06,379.25,8.25,0.0,25.0,48.75,4.0,0.0,148.0,153.0,2.2,6.8,0.6285714285714287,0.3753846153846153,0.0,0.0,0.4766666666666666,0.4566666666666666,24.58333333333333,29.598333333333333,42.875,100.0,40,60,20,70,40,40,52.857142857142854
2018-07-30,5.768750000000001,6.847826086956524,6.32608695652174,6.165217391304348,6.108695652173913,6.0625,8.333333333333334,7.712499999999999,0.0465217391304348,1.0739130434782609,0.7250000000000001,0.5000000000000001,0.9916666666666668,52.91304347826087,5.108695652173912,0.1739130434782609,0.2729166666666667,0.6866666666666665,0.41125,157.83333333333334,60.16666666666666,55.833333333333336,14.833333333333334,1.09,0.03,318.0,5.5,0.0,17.0,48.0,5.75,0.0,191.27054160855417,182.25891364902503,1.5,7.2,0.667,0.4026666666666667,0.0,0.0,0.4233333333333333,0.4685714285714284,26.0,31.303999999999984,43.25,100.0,10,60,20,70,40,40,48.57142857142857
2018-07-31,5.822500000000001,6.800000000000002,6.375,6.200833333333332,6.104166666666665,6.066666666666664,8.270833333333332,7.837499999999999,0.0425,1.0375,0.5666666666666665,0.4375000000000001,1.0166666666666664,47.5,5.691666666666666,0.2004166666666667,0.2575,0.6279166666666667,0.4412500000000001,151.0,63.833333333333336,57.5,14.5,1.21,0.01,250.75,7.0,0.0,22.0,37.5,3.75,0.0,154.0,139.0,2.7,6.5,0.7054545454545454,0.3806666666666665,0.0,0.0,0.5283333333333334,0.5066666666666667,25.166666666666668,30.300666666666658,44.083333333333336,100.0,40,60,40,70,40,40,55.714285714285715
2018-08-01,5.894583333333334,6.8166666666666655,6.383333333333334,6.229166666666665,6.1125,6.079166666666668,7.958333333333333,7.608333333333333,0.0508333333333333,1.2291666666666667,0.6999999999999998,0.4375,0.9958333333333332,41.5,5.233333333333333,0.21375,0.2704166666666666,0.7208333333333333,0.4079166666666667,127.83333333333331,53.5,48.333333333333336,12.833333333333334,0.96,0.02,230.25,4.25,0.0,25.0,26.75,2.5,0.0,162.0,161.0,3.5,7.3,0.6355555555555555,0.3966666666666667,0.0,0.0,0.4466666666666666,0.4683333333333333,23.83333333333333,28.695333333333327,45.04166666666666,100.0,40,60,40,70,60,40,58.57142857142857
2018-08-02,5.886666666666667,6.920833333333334,6.520833333333332,6.333333333333335,6.162500000000001,6.1166666666666645,8.033333333333333,7.643333333333332,0.0475,1.1833333333333331,0.5041666666666668,0.4166666666666668,0.9416666666666668,44.708333333333336,4.558333333333333,0.2774999999999999,0.3266666666666666,0.8337499999999998,0.4408333333333334,137.83333333333334,59.16666666666666,49.0,13.833333333333334,1.06,0.02,272.5,8.0,0.0,27.0,35.25,2.75,0.0,169.0,168.0,2.9,7.4,0.53375,0.3692857142857142,0.0,0.0,0.5299999999999999,0.4783333333333333,24.58333333333333,29.598333333333333,45.833333333333336,100.0,40,60,40,70,40,40,55.714285714285715
2018-08-03,5.906666666666667,6.879166666666667,6.458333333333335,6.245833333333336,6.095833333333331,6.05,8.237499999999999,7.8,0.0491666666666666,1.0458333333333336,0.5458333333333333,0.4291666666666667,0.9708333333333332,43.625,4.595833333333334,0.2404166666666667,0.2775,0.6650416666666666,0.4170833333333333,130.83333333333334,56.833333333333336,48.66666666666666,13.5,0.89,0.04,242.25,7.75,0.0,19.0,31.75,2.5,0.0,164.0,168.0,2.8,7.2,0.49625,0.4128571428571427,0.0,0.0,0.4616666666666666,0.4816666666666667,24.666666666666668,29.698666666666657,46.54166666666666,100.0,40,60,40,70,60,40,58.57142857142857
